ObservationDate,Country_Region,Province_State,Confirmed,Deaths,Recovered,Active
2020-08-01,Nepal,NA,20086,56,14492,5538
2020-08-01,Oman,NA,79159,421,61421,17317
2020-08-01,Philippines,NA,98232,2039,65265,30928
2020-08-01,Qatar,NA,110911,174,107578,3159
2020-08-01,Saudi Arabia,NA,277478,2887,237548,37043
2020-08-01,Singapore,NA,52512,27,46740,5745
2020-08-01,Sri Lanka,NA,2815,11,2439,365
2020-08-01,Syria,NA,780,43,237,500
2020-08-01,Taiwan,NA,474,7,441,26
2020-08-01,Tajikistan,NA,7451,60,6233,1158
2020-08-01,Thailand,NA,3312,58,3135,119
2020-08-01,Timor-Leste,NA,24,0,24,0
2020-08-01,Turkey,NA,231869,5710,215516,10643
2020-08-01,United Arab Emirates,NA,60760,351,54255,6154
2020-08-01,Uzbekistan,NA,24783,147,15299,9337
2020-08-01,Vietnam,NA,590,3,373,214
2020-08-01,West Bank and Gaza,NA,12160,83,5324,6753
2020-08-01,Yemen,NA,1730,494,862,374
2020-08-02,Japan,Aichi,2141,35,578,1528
2020-08-02,Japan,Akita,18,0,16,2
2020-08-02,India,Andaman and Nicobar Islands,734,8,242,484
2020-08-02,India,Andhra Pradesh,158764,1474,82886,74404
2020-08-02,China,Anhui,991,6,985,0
2020-08-02,Japan,Aomori,35,1,30,4
2020-08-02,India,Arunachal Pradesh,1698,3,996,699
2020-08-02,India,Assam,42904,105,32384,10415
2020-08-02,Pakistan,Azad Jammu and Kashmir,2086,54,1642,390
2020-08-02,Pakistan,Balochistan,11762,136,10136,1490
2020-08-02,China,Beijing,933,9,917,7
2020-08-02,India,Bihar,57024,329,36389,20306
2020-08-02,India,Chandigarh,1117,19,698,400
2020-08-02,India,Chhattisgarh,9531,58,6991,2482
2020-08-02,Japan,Chiba,1781,49,1237,495
2020-08-02,China,Chongqing,583,6,577,0
2020-08-02,India,Dadra and Nagar Haveli and Daman and Diu,1184,2,766,416
2020-08-02,India,Delhi,137677,4004,123317,10356
2020-08-02,Japan,Ehime,95,5,82,8
2020-08-02,China,Fujian,367,1,363,3
2020-08-02,Japan,Fukui,140,8,117,15
2020-08-02,Japan,Fukuoka,2189,34,1062,1093
2020-08-02,Japan,Fukushima,89,0,84,5
2020-08-02,China,Gansu,167,2,165,0
2020-08-02,Japan,Gifu,351,7,206,138
2020-08-02,Pakistan,Gilgit-Baltistan,2157,54,1758,345
2020-08-02,India,Goa,6530,53,4668,1809
2020-08-02,China,Guangdong,1683,8,1657,18
2020-08-02,China,Guangxi,255,2,253,0
2020-08-02,China,Guizhou,147,2,145,0
2020-08-02,India,Gujarat,63562,2486,46504,14572
2020-08-02,Japan,Gunma,192,19,141,32
2020-08-02,China,Hainan,171,6,165,0
2020-08-02,India,Haryana,36519,433,29690,6396
2020-08-02,China,Hebei,349,6,343,0
2020-08-02,China,Heilongjiang,947,13,934,0
2020-08-02,China,Henan,1276,22,1254,0
2020-08-02,India,Himachal Pradesh,2703,14,1559,1130
2020-08-02,Japan,Hiroshima,354,3,226,125
2020-08-02,Japan,Hokkaido,1444,103,1243,98
2020-08-02,Hong Kong,Hong Kong,3511,35,1959,1517
2020-08-02,China,Hubei,68138,4512,63623,3
2020-08-02,China,Hunan,1019,4,1015,0
2020-08-02,Japan,Hyogo,1313,45,912,356
2020-08-02,Japan,Ibaraki,322,10,223,89
2020-08-02,China,Inner Mongolia,258,1,244,13
2020-08-02,Japan,Ishikawa,323,27,276,20
2020-08-02,Pakistan,Islamabad,15052,165,12589,2298
2020-08-02,Japan,Iwate,4,0,0,4
2020-08-02,India,Jammu and Kashmir,21416,396,13127,7893
2020-08-02,India,Jharkhand,12523,118,4682,7723
2020-08-02,China,Jiangsu,658,0,654,4
2020-08-02,China,Jiangxi,932,1,931,0
2020-08-02,China,Jilin,157,2,153,2
2020-08-02,Japan,Kagawa,46,0,42,4
2020-08-02,Japan,Kagoshima,256,1,154,101
2020-08-02,Japan,Kanagawa,2618,99,2106,413
2020-08-02,India,Karnataka,134819,2496,57725,74598
2020-08-02,India,Kerala,25911,82,14463,11366
2020-08-02,Pakistan,Khyber Pakhtunkhwa,34160,1200,28978,3982
2020-08-02,Japan,Kochi,81,3,73,5
2020-08-02,Japan,Kumamoto,236,3,52,181
2020-08-02,Japan,Kyoto,826,20,528,278
2020-08-02,India,Ladakh,1466,7,1108,351
2020-08-02,India,Lakshadweep,0,0,0,0
2020-08-02,China,Liaoning,253,2,160,91
2020-08-02,Macau,Macau,46,0,46,0
2020-08-02,India,Madhya Pradesh,33535,886,23550,9099
2020-08-02,India,Maharashtra,441228,15576,276809,148843
2020-08-02,India,Manipur,2831,7,1737,1087
2020-08-02,India,Meghalaya,874,5,264,605
2020-08-02,Japan,Mie,123,1,53,69
2020-08-02,Japan,Miyagi,168,1,143,24
2020-08-02,Japan,Miyazaki,187,0,21,166
2020-08-02,India,Mizoram,482,0,258,224
2020-08-02,India,Nagaland,1935,5,648,1282
2020-08-02,Japan,Nagano,117,0,83,34
2020-08-02,Japan,Nagasaki,112,2,32,78
2020-08-02,Japan,Nara,264,2,179,83
2020-08-02,Japan,Niigata,115,0,89,26
2020-08-02,China,Ningxia,75,0,75,0
2020-08-02,India,Odisha,34913,197,21955,12761
2020-08-02,Japan,Oita,69,1,59,9
2020-08-02,Japan,Okayama,88,0,50,38
2020-08-02,Japan,Okinawa,520,7,148,365
2020-08-02,Japan,Osaka,4446,90,2820,1536
2020-08-02,Japan,Port Quarantine,607,1,236,370
2020-08-02,India,Puducherry,3806,52,2309,1445
2020-08-02,India,Punjab,17853,423,11466,5964
2020-08-02,Pakistan,Punjab,93173,2144,82552,8477
2020-08-02,China,Qinghai,18,0,18,0
2020-08-02,India,Rajasthan,43804,703,30710,12391
2020-08-02,Japan,Saga,93,0,58,35
2020-08-02,Japan,Saitama,2464,74,1819,571
2020-08-02,China,Shaanxi,326,3,318,5
2020-08-02,China,Shandong,804,7,786,11
2020-08-02,China,Shanghai,749,7,725,17
2020-08-02,China,Shanxi,201,0,201,0
2020-08-02,Japan,Shiga,184,1,125,58
2020-08-02,Japan,Shimane,29,0,26,3
2020-08-02,Japan,Shizuoka,310,1,128,181
2020-08-02,China,Sichuan,608,3,597,8
2020-08-02,India,Sikkim,658,1,289,368
2020-08-02,Pakistan,Sindh,121309,2223,110922,8164
2020-08-02,India,Tamil Nadu,257613,4132,196483,56998
2020-08-02,India,Telangana,66677,540,47590,18547
2020-08-02,China,Tianjin,205,3,196,6
2020-08-02,China,Tibet,1,0,1,0
2020-08-02,Japan,Tochigi,199,0,142,57
2020-08-02,Japan,Tokushima,28,1,8,19
2020-08-02,Japan,Tokyo,13465,332,9615,3518
2020-08-02,Japan,Tottori,18,0,5,13
2020-08-02,Japan,Toyama,244,22,210,12
2020-08-02,India,Tripura,5374,27,3605,1742
2020-08-02,India,Unknown,0,0,0,0
2020-08-02,Japan,Unknown,8,0,8,0
2020-08-02,India,Uttar Pradesh,92921,1730,53168,38023
2020-08-02,India,Uttarakhand,7593,86,4437,3070
2020-08-02,Japan,Wakayama,167,3,108,56
2020-08-02,India,West Bengal,75516,1678,52730,21108
2020-08-02,China,Xinjiang,696,3,103,590
2020-08-02,Japan,Yamagata,76,1,75,0
2020-08-02,Japan,Yamaguchi,58,0,41,17
2020-08-02,Japan,Yamanashi,103,1,79,23
2020-08-02,China,Yunnan,191,2,187,2
2020-08-02,China,Zhejiang,1270,1,1268,1
2020-08-02,Afghanistan,NA,36710,1284,25510,9916
2020-08-02,Armenia,NA,39050,754,29750,8546
2020-08-02,Azerbaijan,NA,32443,462,27113,4868
2020-08-02,Bahrain,NA,41536,147,38666,2723
2020-08-02,Bangladesh,NA,240746,3154,136839,100753
2020-08-02,Bhutan,NA,102,0,89,13
2020-08-02,Brunei,NA,141,3,138,0
2020-08-02,Burma,NA,353,6,298,49
2020-08-02,Cambodia,NA,240,0,196,44
2020-08-02,Cyprus,NA,1150,19,856,275
2020-08-02,Georgia,NA,1177,17,955,205
2020-08-02,Indonesia,NA,111455,5236,68975,37244
2020-08-02,Iran,NA,309437,17190,268102,24145
2020-08-02,Iraq,NA,129151,4868,91886,32397
2020-08-02,Israel,NA,72815,536,45677,26602
2020-08-02,Jordan,NA,1213,11,1099,103
2020-08-02,Kazakhstan,NA,92662,793,62511,29358
2020-08-02,South Korea,NA,14389,301,13280,808
2020-08-02,Kuwait,NA,67911,457,59213,8241
2020-08-02,Kyrgyzstan,NA,36719,1409,27274,8036
2020-08-02,Laos,NA,20,0,19,1
2020-08-02,Lebanon,NA,4885,62,1795,3028
2020-08-02,Malaysia,NA,8999,125,8664,210
2020-08-02,Maldives,NA,4164,18,2643,1503
2020-08-02,Mongolia,NA,293,0,230,63
2020-08-02,Nepal,NA,20332,57,14603,5672
2020-08-02,Oman,NA,79159,421,61421,17317
2020-08-02,Philippines,NA,103185,2059,65557,35569
2020-08-02,Qatar,NA,111107,177,107779,3151
2020-08-02,Saudi Arabia,NA,278835,2917,240081,35837
2020-08-02,Singapore,NA,52825,27,46926,5872
2020-08-02,Sri Lanka,NA,2823,11,2514,298
2020-08-02,Syria,NA,809,44,256,509
2020-08-02,Taiwan,NA,475,7,441,27
2020-08-02,Tajikistan,NA,7495,61,6276,1158
2020-08-02,Thailand,NA,3317,58,3142,117
2020-08-02,Timor-Leste,NA,24,0,24,0
2020-08-02,Turkey,NA,232856,5728,216494,10634
2020-08-02,United Arab Emirates,NA,60999,351,54615,6033
2020-08-02,Uzbekistan,NA,25336,151,15833,9352
2020-08-02,Vietnam,NA,621,6,373,242
2020-08-02,West Bank and Gaza,NA,12297,84,5390,6823
2020-08-02,Yemen,NA,1734,497,862,375
2020-08-03,Japan,Aichi,2266,35,603,1628
2020-08-03,Japan,Akita,18,0,16,2
2020-08-03,India,Andaman and Nicobar Islands,830,10,263,557
2020-08-03,India,Andhra Pradesh,166586,1537,88672,76377
2020-08-03,China,Anhui,991,6,985,0
2020-08-03,Japan,Aomori,35,1,30,4
2020-08-03,India,Arunachal Pradesh,1758,3,1063,692
2020-08-03,India,Assam,45275,109,33428,11738
2020-08-03,Pakistan,Azad Jammu and Kashmir,2097,54,1731,312
2020-08-03,Pakistan,Balochistan,11777,136,10213,1428
2020-08-03,China,Beijing,933,9,918,6
2020-08-03,India,Bihar,59328,330,38228,20770
2020-08-03,India,Chandigarh,1159,19,706,434
2020-08-03,India,Chhattisgarh,9779,61,7256,2462
2020-08-03,Japan,Chiba,1824,50,1278,496
2020-08-03,China,Chongqing,583,6,577,0
2020-08-03,India,Dadra and Nagar Haveli and Daman and Diu,1274,2,860,412
2020-08-03,India,Delhi,138482,4021,124254,10207
2020-08-03,Japan,Ehime,99,5,82,12
2020-08-03,China,Fujian,367,1,363,3
2020-08-03,Japan,Fukui,145,8,118,19
2020-08-03,Japan,Fukuoka,2266,35,1135,1096
2020-08-03,Japan,Fukushima,89,0,85,4
2020-08-03,China,Gansu,167,2,165,0
2020-08-03,Japan,Gifu,369,7,208,154
2020-08-03,Pakistan,Gilgit-Baltistan,2198,55,1801,342
2020-08-03,India,Goa,6816,56,4876,1884
2020-08-03,China,Guangdong,1687,8,1659,20
2020-08-03,China,Guangxi,255,2,253,0
2020-08-03,China,Guizhou,147,2,145,0
2020-08-03,India,Gujarat,64585,2508,47478,14599
2020-08-03,Japan,Gunma,194,19,143,32
2020-08-03,China,Hainan,171,6,165,0
2020-08-03,India,Haryana,37173,440,30470,6263
2020-08-03,China,Hebei,349,6,343,0
2020-08-03,China,Heilongjiang,947,13,934,0
2020-08-03,China,Henan,1276,22,1254,0
2020-08-03,India,Himachal Pradesh,2818,14,1658,1146
2020-08-03,Japan,Hiroshima,372,3,230,139
2020-08-03,Japan,Hokkaido,1467,103,1247,117
2020-08-03,Hong Kong,Hong Kong,3589,38,2037,1514
2020-08-03,China,Hubei,68138,4512,63623,3
2020-08-03,China,Hunan,1019,4,1015,0
2020-08-03,Japan,Hyogo,1340,45,941,354
2020-08-03,Japan,Ibaraki,327,10,233,84
2020-08-03,China,Inner Mongolia,258,1,244,13
2020-08-03,Japan,Ishikawa,323,27,279,17
2020-08-03,Pakistan,Islamabad,15095,167,12678,2250
2020-08-03,Japan,Iwate,4,0,0,4
2020-08-03,India,Jammu and Kashmir,22006,407,14032,7567
2020-08-03,India,Jharkhand,13478,125,4792,8561
2020-08-03,China,Jiangsu,658,0,654,4
2020-08-03,China,Jiangxi,932,1,931,0
2020-08-03,China,Jilin,157,2,153,2
2020-08-03,Japan,Kagawa,46,0,42,4
2020-08-03,Japan,Kagoshima,256,1,154,101
2020-08-03,Japan,Kanagawa,2664,99,2179,386
2020-08-03,India,Karnataka,139571,2594,62500,74477
2020-08-03,India,Kerala,26873,84,15278,11511
2020-08-03,Pakistan,Khyber Pakhtunkhwa,34253,1208,29150,3895
2020-08-03,Japan,Kochi,82,3,73,6
2020-08-03,Japan,Kumamoto,242,4,52,186
2020-08-03,Japan,Kyoto,855,20,528,307
2020-08-03,India,Ladakh,1485,7,1109,369
2020-08-03,India,Lakshadweep,0,0,0,0
2020-08-03,China,Liaoning,255,2,160,93
2020-08-03,Macau,Macau,46,0,46,0
2020-08-03,India,Madhya Pradesh,34285,900,24099,9286
2020-08-03,India,Maharashtra,450196,15842,287030,147324
2020-08-03,India,Manipur,2920,7,1766,1147
2020-08-03,India,Meghalaya,902,5,264,633
2020-08-03,Japan,Mie,143,1,55,87
2020-08-03,Japan,Miyagi,174,1,143,30
2020-08-03,Japan,Miyazaki,195,0,25,170
2020-08-03,India,Mizoram,501,0,266,235
2020-08-03,India,Nagaland,2129,5,657,1467
2020-08-03,Japan,Nagano,121,0,83,38
2020-08-03,Japan,Nagasaki,117,2,32,83
2020-08-03,Japan,Nara,272,2,181,89
2020-08-03,Japan,Niigata,118,0,89,29
2020-08-03,China,Ningxia,75,0,75,0
2020-08-03,India,Odisha,36297,207,23074,13016
2020-08-03,Japan,Oita,70,1,59,10
2020-08-03,Japan,Okayama,91,0,50,41
2020-08-03,Japan,Okinawa,557,7,293,257
2020-08-03,Japan,Osaka,4527,91,2911,1525
2020-08-03,Japan,Port Quarantine,630,1,238,391
2020-08-03,India,Puducherry,3982,56,2411,1515
2020-08-03,India,Punjab,18527,442,11882,6203
2020-08-03,Pakistan,Punjab,93336,2153,82575,8608
2020-08-03,China,Qinghai,18,0,18,0
2020-08-03,India,Rajasthan,44975,715,31458,12802
2020-08-03,Japan,Saga,102,0,59,43
2020-08-03,Japan,Saitama,2513,74,1841,598
2020-08-03,China,Shaanxi,326,3,318,5
2020-08-03,China,Shandong,804,7,786,11
2020-08-03,China,Shanghai,750,7,727,16
2020-08-03,China,Shanxi,201,0,201,0
2020-08-03,Japan,Shiga,202,1,133,68
2020-08-03,Japan,Shimane,29,0,27,2
2020-08-03,Japan,Shizuoka,315,1,128,186
2020-08-03,China,Sichuan,609,3,597,9
2020-08-03,India,Sikkim,688,1,297,390
2020-08-03,Pakistan,Sindh,121705,2226,111249,8230
2020-08-03,India,Tamil Nadu,263222,4241,202283,56698
2020-08-03,India,Telangana,68946,563,49675,18708
2020-08-03,China,Tianjin,205,3,196,6
2020-08-03,China,Tibet,1,0,1,0
2020-08-03,Japan,Tochigi,202,0,142,60
2020-08-03,Japan,Tokushima,30,1,8,21
2020-08-03,Japan,Tokyo,13723,333,9791,3599
2020-08-03,Japan,Tottori,18,0,5,13
2020-08-03,Japan,Toyama,248,22,210,16
2020-08-03,India,Tripura,5505,28,3675,1802
2020-08-03,India,Unknown,0,0,0,0
2020-08-03,Japan,Unknown,8,0,8,0
2020-08-03,India,Uttar Pradesh,97362,1778,55393,40191
2020-08-03,India,Uttarakhand,7800,90,4538,3172
2020-08-03,Japan,Wakayama,169,3,112,54
2020-08-03,India,West Bengal,78232,1731,54818,21683
2020-08-03,China,Xinjiang,724,3,115,606
2020-08-03,Japan,Yamagata,76,1,75,0
2020-08-03,Japan,Yamaguchi,59,0,43,16
2020-08-03,Japan,Yamanashi,107,1,79,27
2020-08-03,China,Yunnan,191,2,187,2
2020-08-03,China,Zhejiang,1270,1,1268,1
2020-08-03,Afghanistan,NA,36747,1288,25669,9790
2020-08-03,Armenia,NA,39102,762,29861,8479
2020-08-03,Azerbaijan,NA,32684,468,27760,4456
2020-08-03,Bahrain,NA,41835,150,39007,2678
2020-08-03,Bangladesh,NA,242102,3184,137905,101013
2020-08-03,Bhutan,NA,103,0,90,13
2020-08-03,Brunei,NA,141,3,138,0
2020-08-03,Burma,NA,355,6,302,47
2020-08-03,Cambodia,NA,240,0,197,43
2020-08-03,Cyprus,NA,1155,19,856,280
2020-08-03,Georgia,NA,1179,17,959,203
2020-08-03,Indonesia,NA,113134,5302,70237,37595
2020-08-03,Iran,NA,312035,17405,270228,24402
2020-08-03,Iraq,NA,131886,4934,94111,32841
2020-08-03,Israel,NA,74430,546,47571,26313
2020-08-03,Jordan,NA,1218,11,1131,76
2020-08-03,Kazakhstan,NA,93820,793,65132,27895
2020-08-03,South Korea,NA,14423,301,13352,770
2020-08-03,Kuwait,NA,68299,461,59739,8099
2020-08-03,Kyrgyzstan,NA,37129,1420,27927,7782
2020-08-03,Laos,NA,20,0,19,1
2020-08-03,Lebanon,NA,5062,65,1837,3160
2020-08-03,Malaysia,NA,9001,125,8668,208
2020-08-03,Maldives,NA,4293,18,2670,1605
2020-08-03,Mongolia,NA,293,0,230,63
2020-08-03,Nepal,NA,20750,57,14961,5732
2020-08-03,Oman,NA,79159,421,61421,17317
2020-08-03,Philippines,NA,106330,2104,65821,38405
2020-08-03,Qatar,NA,111322,177,108002,3143
2020-08-03,Saudi Arabia,NA,280093,2949,242055,35089
2020-08-03,Singapore,NA,53051,27,47179,5845
2020-08-03,Sri Lanka,NA,2828,11,2517,300
2020-08-03,Syria,NA,847,46,268,533
2020-08-03,Taiwan,NA,474,7,441,26
2020-08-03,Tajikistan,NA,7538,61,6317,1160
2020-08-03,Thailand,NA,3320,58,3142,120
2020-08-03,Timor-Leste,NA,24,0,24,0
2020-08-03,Turkey,NA,233851,5747,217497,10607
2020-08-03,United Arab Emirates,NA,61163,351,54863,5949
2020-08-03,Uzbekistan,NA,26066,157,16838,9071
2020-08-03,Vietnam,NA,652,7,374,271
2020-08-03,West Bank and Gaza,NA,12541,84,5390,7067
2020-08-03,Yemen,NA,1734,499,863,372
2020-08-04,Japan,Aichi,2386,35,620,1731
2020-08-04,Japan,Akita,18,0,16,2
2020-08-04,India,Andaman and Nicobar Islands,928,12,277,639
2020-08-04,India,Andhra Pradesh,176333,1604,95625,79104
2020-08-04,China,Anhui,991,6,985,0
2020-08-04,Japan,Aomori,35,1,30,4
2020-08-04,India,Arunachal Pradesh,1790,3,1105,682
2020-08-04,India,Assam,48161,115,34421,13625
2020-08-04,Pakistan,Azad Jammu and Kashmir,2097,54,1731,312
2020-08-04,Pakistan,Balochistan,11777,136,10213,1428
2020-08-04,China,Beijing,934,9,919,6
2020-08-04,India,Bihar,61788,347,40348,21093
2020-08-04,India,Chandigarh,1206,20,715,471
2020-08-04,India,Chhattisgarh,10202,69,7613,2520
2020-08-04,Japan,Chiba,1871,50,1304,517
2020-08-04,China,Chongqing,583,6,577,0
2020-08-04,India,Dadra and Nagar Haveli and Daman and Diu,1325,2,919,404
2020-08-04,India,Delhi,139156,4033,125226,9897
2020-08-04,Japan,Ehime,100,5,82,13
2020-08-04,China,Fujian,367,1,363,3
2020-08-04,Japan,Fukui,149,8,118,23
2020-08-04,Japan,Fukuoka,2355,35,1165,1155
2020-08-04,Japan,Fukushima,89,0,86,3
2020-08-04,China,Gansu,167,2,165,0
2020-08-04,Japan,Gifu,379,7,220,152
2020-08-04,Pakistan,Gilgit-Baltistan,2198,55,1801,342
2020-08-04,India,Goa,7075,60,5114,1901
2020-08-04,China,Guangdong,1687,8,1661,18
2020-08-04,China,Guangxi,255,2,253,0
2020-08-04,China,Guizhou,147,2,145,0
2020-08-04,India,Gujarat,65599,2533,48376,14690
2020-08-04,Japan,Gunma,197,19,143,35
2020-08-04,China,Hainan,171,6,165,0
2020-08-04,India,Haryana,37796,448,31226,6122
2020-08-04,China,Hebei,349,6,343,0
2020-08-04,China,Heilongjiang,947,13,934,0
2020-08-04,China,Henan,1276,22,1254,0
2020-08-04,India,Himachal Pradesh,2879,14,1710,1155
2020-08-04,Japan,Hiroshima,379,3,236,140
2020-08-04,Japan,Hokkaido,1478,103,1252,123
2020-08-04,Hong Kong,Hong Kong,3669,42,2141,1486
2020-08-04,China,Hubei,68138,4512,63623,3
2020-08-04,China,Hunan,1019,4,1015,0
2020-08-04,Japan,Hyogo,1372,45,955,372
2020-08-04,Japan,Ibaraki,334,10,235,89
2020-08-04,China,Inner Mongolia,258,1,247,10
2020-08-04,Japan,Ishikawa,324,27,280,17
2020-08-04,Pakistan,Islamabad,15095,167,12678,2250
2020-08-04,Japan,Iwate,4,0,0,4
2020-08-04,India,Jammu and Kashmir,22396,417,14856,7123
2020-08-04,India,Jharkhand,13940,128,5164,8648
2020-08-04,China,Jiangsu,658,0,654,4
2020-08-04,China,Jiangxi,932,1,931,0
2020-08-04,China,Jilin,157,2,153,2
2020-08-04,Japan,Kagawa,48,0,42,6
2020-08-04,Japan,Kagoshima,262,2,176,84
2020-08-04,Japan,Kanagawa,2753,99,2161,493
2020-08-04,India,Karnataka,145830,2704,69272,73854
2020-08-04,India,Kerala,27956,87,16299,11570
2020-08-04,Pakistan,Khyber Pakhtunkhwa,34253,1208,29150,3895
2020-08-04,Japan,Kochi,82,3,74,5
2020-08-04,Japan,Kumamoto,279,4,55,220
2020-08-04,Japan,Kyoto,876,21,553,302
2020-08-04,India,Ladakh,1534,7,1127,400
2020-08-04,India,Lakshadweep,0,0,0,0
2020-08-04,China,Liaoning,255,2,160,93
2020-08-04,Macau,Macau,46,0,46,0
2020-08-04,India,Madhya Pradesh,35082,912,25414,8756
2020-08-04,India,Maharashtra,457956,16142,299356,142458
2020-08-04,India,Manipur,3018,7,1814,1197
2020-08-04,India,Meghalaya,917,5,330,582
2020-08-04,Japan,Mie,154,1,55,98
2020-08-04,Japan,Miyagi,176,1,144,31
2020-08-04,Japan,Miyazaki,207,0,25,182
2020-08-04,India,Mizoram,504,0,282,222
2020-08-04,India,Nagaland,2405,5,659,1741
2020-08-04,Japan,Nagano,124,0,83,41
2020-08-04,Japan,Nagasaki,135,2,32,101
2020-08-04,Japan,Nara,277,2,188,87
2020-08-04,Japan,Niigata,119,0,89,30
2020-08-04,China,Ningxia,75,0,75,0
2020-08-04,India,Odisha,37681,216,24483,12982
2020-08-04,Japan,Oita,73,1,59,13
2020-08-04,Japan,Okayama,98,0,50,48
2020-08-04,Japan,Okinawa,640,7,298,335
2020-08-04,Japan,Osaka,4720,92,3013,1615
2020-08-04,Japan,Port Quarantine,636,1,238,397
2020-08-04,India,Puducherry,4147,58,2537,1552
2020-08-04,India,Punjab,19015,462,12491,6062
2020-08-04,Pakistan,Punjab,93336,2153,82575,8608
2020-08-04,China,Qinghai,18,0,18,0
2020-08-04,India,Rajasthan,46679,732,32832,13115
2020-08-04,Japan,Saga,109,0,60,49
2020-08-04,Japan,Saitama,2562,76,1914,572
2020-08-04,China,Shaanxi,327,3,318,6
2020-08-04,China,Shandong,804,7,786,11
2020-08-04,China,Shanghai,752,7,727,18
2020-08-04,China,Shanxi,201,0,201,0
2020-08-04,Japan,Shiga,207,1,137,69
2020-08-04,Japan,Shimane,29,0,27,2
2020-08-04,Japan,Shizuoka,327,1,163,163
2020-08-04,China,Sichuan,610,3,598,9
2020-08-04,India,Sikkim,783,1,299,483
2020-08-04,Pakistan,Sindh,121705,2226,111249,8230
2020-08-04,India,Tamil Nadu,268285,4349,208784,55152
2020-08-04,India,Telangana,70958,576,50814,19568
2020-08-04,China,Tianjin,205,3,196,6
2020-08-04,China,Tibet,1,0,1,0
2020-08-04,Japan,Tochigi,213,0,146,67
2020-08-04,Japan,Tokushima,43,1,8,34
2020-08-04,Japan,Tokyo,14032,333,10112,3587
2020-08-04,Japan,Tottori,19,0,5,14
2020-08-04,Japan,Toyama,254,22,211,21
2020-08-04,India,Tripura,5628,30,3725,1873
2020-08-04,India,Unknown,0,0,0,0
2020-08-04,Japan,Unknown,8,0,8,0
2020-08-04,India,Uttar Pradesh,100310,1817,57271,41222
2020-08-04,India,Uttarakhand,8008,95,4847,3066
2020-08-04,Japan,Wakayama,170,3,114,53
2020-08-04,India,West Bengal,80984,1785,56884,22315
2020-08-04,China,Xinjiang,746,3,125,618
2020-08-04,Japan,Yamagata,76,1,75,0
2020-08-04,Japan,Yamaguchi,60,0,45,15
2020-08-04,Japan,Yamanashi,109,1,85,23
2020-08-04,China,Yunnan,191,2,187,2
2020-08-04,China,Zhejiang,1270,1,1268,1
2020-08-04,Afghanistan,NA,36782,1288,25669,9825
2020-08-04,Armenia,NA,39298,768,30372,8158
2020-08-04,Azerbaijan,NA,32910,473,28348,4089
2020-08-04,Bahrain,NA,42132,151,39335,2646
2020-08-04,Bangladesh,NA,244020,3234,139860,100926
2020-08-04,Bhutan,NA,105,0,93,12
2020-08-04,Brunei,NA,141,3,138,0
2020-08-04,Burma,NA,356,6,302,48
2020-08-04,Cambodia,NA,243,0,202,41
2020-08-04,Cyprus,NA,1180,19,856,305
2020-08-04,Georgia,NA,1182,17,962,203
2020-08-04,Indonesia,NA,115056,5388,72050,37618
2020-08-04,Iran,NA,314786,17617,272535,24634
2020-08-04,Iraq,NA,134722,5017,96103,33602
2020-08-04,Israel,NA,76198,561,49834,25803
2020-08-04,Jordan,NA,1224,11,1155,58
2020-08-04,Kazakhstan,NA,94882,1058,67031,26793
2020-08-04,South Korea,NA,14456,302,13406,748
2020-08-04,Kuwait,NA,68774,465,60326,7983
2020-08-04,Kyrgyzstan,NA,37541,1427,28743,7371
2020-08-04,Laos,NA,20,0,19,1
2020-08-04,Lebanon,NA,5062,65,1837,3160
2020-08-04,Malaysia,NA,9002,125,8684,193
2020-08-04,Maldives,NA,4446,19,2693,1734
2020-08-04,Mongolia,NA,293,0,244,49
2020-08-04,Nepal,NA,21009,58,15026,5925
2020-08-04,Oman,NA,79159,421,61421,17317
2020-08-04,Philippines,NA,112593,2115,66049,44429
2020-08-04,Qatar,NA,111538,177,108254,3107
2020-08-04,Saudi Arabia,NA,281456,2984,243713,34759
2020-08-04,Singapore,NA,53346,27,47454,5865
2020-08-04,Sri Lanka,NA,2834,11,2524,299
2020-08-04,Syria,NA,892,46,283,563
2020-08-04,Taiwan,NA,476,7,441,28
2020-08-04,Tajikistan,NA,7583,61,6356,1166
2020-08-04,Thailand,NA,3321,58,3142,121
2020-08-04,Timor-Leste,NA,25,0,24,1
2020-08-04,Turkey,NA,234934,5765,218491,10678
2020-08-04,United Arab Emirates,NA,61352,351,55090,5911
2020-08-04,Uzbekistan,NA,27047,165,18051,8831
2020-08-04,Vietnam,NA,672,8,378,286
2020-08-04,West Bank and Gaza,NA,12770,86,6419,6265
2020-08-04,Yemen,NA,1760,506,863,391
2020-08-05,Japan,Aichi,2533,36,667,1830
2020-08-05,Japan,Akita,18,0,16,2
2020-08-05,India,Andaman and Nicobar Islands,1027,14,326,687
2020-08-05,India,Andhra Pradesh,186461,1681,104354,80426
2020-08-05,China,Anhui,991,6,985,0
2020-08-05,Japan,Aomori,35,1,30,4
2020-08-05,India,Arunachal Pradesh,1855,3,1210,642
2020-08-05,India,Assam,50445,121,35892,14432
2020-08-05,Pakistan,Azad Jammu and Kashmir,2105,55,1804,246
2020-08-05,Pakistan,Balochistan,11780,136,10227,1417
2020-08-05,China,Beijing,934,9,919,6
2020-08-05,India,Bihar,64770,355,42414,22001
2020-08-05,India,Chandigarh,1270,20,715,535
2020-08-05,India,Chhattisgarh,10407,71,7871,2465
