ObservationDate,Country_Region,Province_State,Confirmed,Deaths,Recovered,Active
2020-02-12,France,NA,11,0,2,9
2020-02-12,United Kingdom,NA,9,0,1,8
2020-02-12,Russia,NA,2,0,2,0
2020-02-12,Finland,NA,1,0,1,0
2020-02-12,France,NA,11,0,2,9
2020-02-12,United Kingdom,NA,9,0,1,8
2020-02-12,Russia,NA,2,0,2,0
2020-02-12,Finland,NA,1,0,1,0
2020-02-12,United Kingdom,NA,9,0,1,8
2020-02-12,Russia,NA,2,0,2,0
2020-02-12,Finland,NA,1,0,1,0
2020-02-12,Russia,NA,2,0,2,0
2020-02-12,Finland,NA,1,0,1,0
2020-02-12,Russia,NA,2,0,2,0
2020-02-12,Finland,NA,1,0,1,0
2020-02-12,Russia,NA,2,0,2,0
2020-02-12,Finland,NA,1,0,1,0
2020-02-12,Russia,NA,2,0,2,0
2020-02-12,Finland,NA,1,0,1,0
2020-02-12,Russia,NA,2,0,2,0
2020-02-12,Finland,NA,1,0,1,0
2020-02-12,Russia,NA,2,0,2,0
2020-02-12,Finland,NA,1,0,1,0
2020-02-12,Russia,NA,2,0,2,0
2020-02-12,Finland,NA,1,0,1,0
2020-02-12,Russia,NA,2,0,2,0
2020-02-12,Finland,NA,1,0,1,0
2020-02-12,Russia,NA,2,0,2,0
2020-02-12,Finland,NA,1,0,1,0
2020-02-12,Russia,NA,2,0,2,0
2020-02-12,Finland,NA,1,0,1,0
2020-02-12,Russia,NA,2,0,2,0
2020-02-12,Russia,NA,2,0,2,0
2020-02-12,Russia,NA,2,0,2,0
2020-02-12,Russia,NA,2,0,2,0
2020-02-12,Russia,NA,2,0,2,0
2020-02-13,Germany,NA,16,0,1,15
2020-02-13,Germany,NA,16,0,1,15
2020-02-13,Germany,NA,16,0,1,15
2020-02-13,Germany,NA,16,0,1,15
2020-02-13,Germany,NA,16,0,1,15
2020-02-15,France,NA,12,1,4,7
2020-02-15,Spain,NA,2,0,2,0
2020-02-15,France,NA,12,1,4,7
2020-02-15,Spain,NA,2,0,2,0
2020-02-15,France,NA,12,1,4,7
2020-02-15,Spain,NA,2,0,2,0
2020-02-15,France,NA,12,1,4,7
2020-02-15,Spain,NA,2,0,2,0
2020-02-15,France,NA,12,1,4,7
2020-02-15,Spain,NA,2,0,2,0
2020-02-15,France,NA,12,1,4,7
2020-02-15,Spain,NA,2,0,2,0
2020-02-15,France,NA,12,1,4,7
2020-02-15,Spain,NA,2,0,2,0
2020-02-15,France,NA,12,1,4,7
2020-02-15,Spain,NA,2,0,2,0
2020-02-15,France,NA,12,1,4,7
2020-02-15,Spain,NA,2,0,2,0
2020-02-15,France,NA,12,1,4,7
2020-02-15,Spain,NA,2,0,2,0
2020-02-16,United Kingdom,NA,9,0,8,1
2020-02-16,United Kingdom,NA,9,0,8,1
2020-02-16,United Kingdom,NA,9,0,8,1
2020-02-16,United Kingdom,NA,9,0,8,1
2020-02-16,United Kingdom,NA,9,0,8,1
2020-02-16,United Kingdom,NA,9,0,8,1
2020-02-16,United Kingdom,NA,9,0,8,1
2020-02-16,United Kingdom,NA,9,0,8,1
2020-02-17,Belgium,NA,1,0,1,0
2020-02-17,Belgium,NA,1,0,1,0
2020-02-17,Belgium,NA,1,0,1,0
2020-02-17,Belgium,NA,1,0,1,0
2020-02-17,Belgium,NA,1,0,1,0
2020-02-17,Belgium,NA,1,0,1,0
2020-02-17,Belgium,NA,1,0,1,0
2020-02-17,Belgium,NA,1,0,1,0
2020-02-17,Belgium,NA,1,0,1,0
2020-02-17,Belgium,NA,1,0,1,0
2020-02-17,Belgium,NA,1,0,1,0
2020-02-17,Belgium,NA,1,0,1,0
2020-02-17,Belgium,NA,1,0,1,0
2020-02-18,Germany,NA,16,0,12,4
2020-02-18,Germany,NA,16,0,12,4
2020-02-18,Germany,NA,16,0,12,4
2020-02-21,Italy,NA,20,1,0,19
2020-02-21,Germany,NA,16,0,14,2
2020-02-21,Germany,NA,16,0,14,2
2020-02-21,Germany,NA,16,0,14,2
2020-02-21,Germany,NA,16,0,14,2
2020-02-22,Italy,NA,62,2,1,59
2020-02-23,Italy,NA,155,3,2,150
2020-02-24,Italy,NA,229,7,1,221
2020-02-24,United Kingdom,NA,13,0,8,5
2020-02-24,United Kingdom,NA,13,0,8,5
2020-02-24,United Kingdom,NA,13,0,8,5
2020-02-25,Italy,NA,322,10,1,311
2020-02-25,Germany,NA,17,0,14,3
2020-02-25,France,NA,14,1,11,2
2020-02-25,Spain,NA,6,0,2,4
2020-02-25,Austria,None,2,0,0,2
2020-02-25,Croatia,NA,1,0,0,1
2020-02-25,Switzerland,NA,1,0,0,1
2020-02-25,Switzerland,NA,1,0,0,1
2020-02-26,Italy,NA,453,12,3,438
2020-02-26,Germany,NA,27,0,15,12
2020-02-26,France,NA,18,2,11,5
2020-02-26,Spain,NA,13,0,2,11
2020-02-26,Croatia,NA,3,0,0,3
2020-02-26,Austria,NA,2,0,0,2
2020-02-26,Finland,NA,2,0,1,1
2020-02-26,Sweden,NA,2,0,0,2
2020-02-26,Greece,NA,1,0,0,1
2020-02-26,North Macedonia,NA,1,0,0,1
2020-02-26,Norway,NA,1,0,0,1
2020-02-26,Romania,NA,1,0,0,1
2020-02-26,Croatia,NA,3,0,0,3
2020-02-26,Finland,NA,2,0,1,1
2020-02-26,Finland,NA,2,0,1,1
2020-02-27,Italy,NA,655,17,45,593
2020-02-27,Germany,NA,46,0,16,30
2020-02-27,France,NA,38,2,11,25
2020-02-27,Spain,NA,15,0,2,13
2020-02-27,United Kingdom,NA,15,0,8,7
2020-02-27,Switzerland,NA,8,0,0,8
2020-02-27,Sweden,NA,7,0,0,7
2020-02-27,Austria,NA,3,0,0,3
2020-02-27,Greece,NA,3,0,0,3
2020-02-27,Denmark,NA,1,0,0,1
2020-02-27,Estonia,NA,1,0,0,1
2020-02-27,Netherlands,NA,1,0,0,1
2020-02-27,North Macedonia,NA,1,0,0,1
2020-02-27,Norway,NA,1,0,0,1
2020-02-27,Romania,NA,1,0,0,1
2020-02-27,San Marino,NA,1,0,0,1
2020-02-27,Switzerland,NA,8,0,0,8
2020-02-27,Sweden,NA,7,0,0,7
2020-02-27,Austria,NA,3,0,0,3
2020-02-27,Denmark,NA,1,0,0,1
2020-02-27,Estonia,NA,1,0,0,1
2020-02-27,North Macedonia,NA,1,0,0,1
2020-02-27,San Marino,NA,1,0,0,1
2020-02-27,Estonia,NA,1,0,0,1
2020-02-27,North Macedonia,NA,1,0,0,1
2020-02-27,San Marino,NA,1,0,0,1
2020-02-27,Estonia,NA,1,0,0,1
2020-02-27,North Macedonia,NA,1,0,0,1
2020-02-27,Estonia,NA,1,0,0,1
2020-02-27,North Macedonia,NA,1,0,0,1
2020-02-27,North Macedonia,NA,1,0,0,1
2020-02-27,North Macedonia,NA,1,0,0,1
2020-02-27,North Macedonia,NA,1,0,0,1
2020-02-28,Italy,NA,888,21,46,821
2020-02-28,France,NA,57,2,11,44
2020-02-28,Germany,NA,48,0,16,32
2020-02-28,Spain,NA,32,0,2,30
2020-02-28,United Kingdom,NA,20,0,8,12
2020-02-28,Norway,NA,6,0,0,6
2020-02-28,Croatia,NA,5,0,0,5
2020-02-28,Greece,NA,4,0,0,4
2020-02-28,Romania,NA,3,0,0,3
2020-02-28,Belarus,NA,1,0,0,1
2020-02-28,Iceland,NA,1,0,0,1
2020-02-28,Lithuania,NA,1,0,0,1
2020-02-28,Netherlands,NA,1,0,0,1
2020-02-28,Greece,NA,4,0,0,4
2020-02-28,Romania,NA,3,0,0,3
2020-02-28,Belarus,NA,1,0,0,1
2020-02-28,Lithuania,NA,1,0,0,1
2020-02-28,Romania,NA,3,0,0,3
2020-02-28,Belarus,NA,1,0,0,1
2020-02-28,Lithuania,NA,1,0,0,1
2020-02-28,Romania,NA,3,0,0,3
2020-02-28,Belarus,NA,1,0,0,1
2020-02-28,Lithuania,NA,1,0,0,1
2020-02-28,Belarus,NA,1,0,0,1
2020-02-28,Lithuania,NA,1,0,0,1
2020-02-28,Lithuania,NA,1,0,0,1
2020-02-28,Lithuania,NA,1,0,0,1
2020-02-28,Lithuania,NA,1,0,0,1
2020-02-28,Lithuania,NA,1,0,0,1
2020-02-28,Lithuania,NA,1,0,0,1
2020-02-28,Lithuania,NA,1,0,0,1
2020-02-28,Lithuania,NA,1,0,0,1
2020-02-29,Italy,NA,1128,29,46,1053
2020-02-29,France,NA,100,2,12,86
2020-02-29,Germany,NA,79,0,16,63
2020-02-29,Spain,NA,45,0,2,43
2020-02-29,United Kingdom,NA,23,0,8,15
2020-02-29,Switzerland,NA,18,0,0,18
2020-02-29,Norway,NA,15,0,0,15
2020-02-29,Sweden,NA,12,0,0,12
2020-02-29,Austria,NA,9,0,0,9
2020-02-29,Croatia,NA,6,0,0,6
2020-02-29,Netherlands,NA,6,0,0,6
2020-02-29,Denmark,NA,3,0,0,3
2020-02-29,Finland,NA,3,0,1,2
2020-02-29,Iceland,NA,1,0,0,1
2020-02-29,Ireland,NA,1,0,0,1
2020-02-29,Luxembourg,NA,1,0,0,1
2020-02-29,Monaco,NA,1,0,0,1
2020-02-29,Monaco,NA,1,0,0,1
2020-02-29,Monaco,NA,1,0,0,1
2020-02-29,Monaco,NA,1,0,0,1
2020-02-29,Monaco,NA,1,0,0,1
2020-02-29,Monaco,NA,1,0,0,1
2020-02-29,Monaco,NA,1,0,0,1
2020-02-29,Monaco,NA,1,0,0,1
2020-02-29,Monaco,NA,1,0,0,1
2020-02-29,Monaco,NA,1,0,0,1
2020-02-29,Monaco,NA,1,0,0,1
2020-02-29,Monaco,NA,1,0,0,1
2020-03-01,Italy,NA,1694,34,83,1577
2020-03-01,France,NA,130,2,12,116
2020-03-01,Germany,NA,130,0,16,114
2020-03-01,Spain,NA,84,0,2,82
2020-03-01,United Kingdom,NA,36,0,8,28
2020-03-01,Switzerland,NA,27,0,0,27
2020-03-01,Norway,NA,19,0,0,19
2020-03-01,Austria,NA,14,0,0,14
2020-03-01,Sweden,NA,14,0,0,14
2020-03-01,Netherlands,NA,10,0,0,10
2020-03-01,Croatia,NA,7,0,0,7
2020-03-01,Greece,NA,7,0,0,7
2020-03-01,Finland,NA,6,0,1,5
2020-03-01,Denmark,NA,4,0,0,4
2020-03-01,Czechia,NA,3,0,0,3
2020-03-01,Iceland,NA,3,0,0,3
2020-03-01,Belgium,NA,2,0,1,1
2020-03-01,Ireland,NA,1,0,0,1
2020-03-01,Luxembourg,NA,1,0,0,1
2020-03-01,San Marino,NA,1,0,0,1
2020-03-01,Croatia,NA,7,0,0,7
2020-03-01,Greece,NA,7,0,0,7
2020-03-01,Finland,NA,6,0,1,5
2020-03-01,Denmark,NA,4,0,0,4
2020-03-01,Ireland,NA,1,0,0,1
2020-03-01,Luxembourg,NA,1,0,0,1
2020-03-01,Greece,NA,7,0,0,7
2020-03-01,Finland,NA,6,0,1,5
2020-03-01,Finland,NA,6,0,1,5
2020-03-02,Italy,NA,2036,52,149,1835
2020-03-02,France,NA,191,3,12,176
2020-03-02,Germany,NA,159,0,16,143
2020-03-02,Spain,NA,120,0,2,118
2020-03-02,Switzerland,NA,42,0,0,42
2020-03-02,United Kingdom,NA,40,0,8,32
2020-03-02,Norway,NA,25,0,0,25
2020-03-02,Austria,NA,18,0,0,18
2020-03-02,Netherlands,NA,18,0,0,18
2020-03-02,Sweden,NA,15,0,0,15
2020-03-02,Belgium,NA,8,0,1,7
2020-03-02,San Marino,NA,8,0,0,8
2020-03-02,Iceland,NA,6,0,0,6
2020-03-02,Czechia,NA,3,0,0,3
2020-03-02,Russia,NA,3,0,2,1
2020-03-02,Portugal,NA,2,0,0,2
2020-03-02,Andorra,NA,1,0,0,1
2020-03-02,Latvia,NA,1,0,0,1
2020-03-02,Russia,NA,3,0,2,1
2020-03-02,Andorra,NA,1,0,0,1
2020-03-02,Latvia,NA,1,0,0,1
2020-03-02,Russia,NA,3,0,2,1
2020-03-02,Andorra,NA,1,0,0,1
2020-03-02,Andorra,NA,1,0,0,1
2020-03-02,Andorra,NA,1,0,0,1
2020-03-02,Andorra,NA,1,0,0,1
2020-03-02,Andorra,NA,1,0,0,1
2020-03-02,Andorra,NA,1,0,0,1
2020-03-02,Andorra,NA,1,0,0,1
2020-03-02,Andorra,NA,1,0,0,1
2020-03-03,Italy,NA,2502,79,160,2263
2020-03-03,France,NA,204,4,12,188
2020-03-03,Germany,NA,196,0,16,180
2020-03-03,Spain,NA,165,1,2,162
2020-03-03,Switzerland,NA,56,0,2,54
2020-03-03,United Kingdom,NA,51,0,8,43
2020-03-03,Norway,NA,32,0,0,32
2020-03-03,Netherlands,NA,24,0,0,24
2020-03-03,Austria,NA,21,0,0,21
2020-03-03,Sweden,NA,21,0,0,21
2020-03-03,Belgium,NA,13,0,1,12
2020-03-03,Iceland,NA,11,0,0,11
2020-03-03,San Marino,NA,10,1,0,9
2020-03-03,Croatia,NA,9,0,0,9
2020-03-03,Denmark,NA,6,0,0,6
2020-03-03,Czechia,NA,5,0,0,5
2020-03-03,Romania,NA,3,0,0,3
2020-03-03,Estonia,NA,2,0,0,2
2020-03-03,Ireland,NA,2,0,0,2
2020-03-03,Portugal,NA,2,0,0,2
2020-03-03,Luxembourg,NA,1,0,0,1
2020-03-03,Ukraine,NA,1,0,0,1
2020-03-03,Estonia,NA,2,0,0,2
2020-03-03,Luxembourg,NA,1,0,0,1
2020-03-03,Ukraine,NA,1,0,0,1
2020-03-03,Luxembourg,NA,1,0,0,1
2020-03-03,Ukraine,NA,1,0,0,1
2020-03-03,Ukraine,NA,1,0,0,1
2020-03-03,Ukraine,NA,1,0,0,1
2020-03-03,Ukraine,NA,1,0,0,1
2020-03-03,Ukraine,NA,1,0,0,1
2020-03-03,Ukraine,NA,1,0,0,1
2020-03-03,Ukraine,NA,1,0,0,1
2020-03-03,Ukraine,NA,1,0,0,1
2020-03-04,Italy,NA,3089,107,276,2706
2020-03-04,France,NA,285,4,12,269
2020-03-04,Germany,NA,262,0,16,246
2020-03-04,Spain,NA,222,2,2,218
2020-03-04,Switzerland,NA,90,0,3,87
2020-03-04,United Kingdom,NA,85,0,8,77
2020-03-04,Norway,NA,56,0,0,56
2020-03-04,Netherlands,NA,38,0,0,38
2020-03-04,Sweden,NA,35,0,0,35
2020-03-04,Austria,NA,29,0,0,29
2020-03-04,Iceland,NA,26,0,0,26
2020-03-04,Belgium,NA,23,0,1,22
2020-03-04,San Marino,NA,16,1,0,15
2020-03-04,Croatia,NA,10,0,0,10
2020-03-04,Denmark,NA,10,0,0,10
2020-03-04,Greece,NA,9,0,0,9
2020-03-04,Czechia,NA,8,0,0,8
2020-03-04,Belarus,NA,6,0,0,6
2020-03-04,Ireland,NA,6,0,0,6
2020-03-04,Portugal,NA,5,0,0,5
2020-03-04,Romania,NA,4,0,1,3
2020-03-04,Hungary,NA,2,0,0,2
2020-03-04,Denmark,Faroe Islands,1,0,0,1
2020-03-04,United Kingdom,Gibraltar,1,0,0,1
2020-03-04,Latvia,NA,1,0,0,1
2020-03-04,Liechtenstein,NA,1,0,0,1
2020-03-04,Poland,NA,1,0,0,1
2020-03-04,Croatia,NA,10,0,0,10
2020-03-04,Denmark,NA,10,0,0,10
2020-03-04,Belarus,NA,6,0,0,6
2020-03-04,Ireland,NA,6,0,0,6
2020-03-04,Denmark,Faroe Islands,1,0,0,1
2020-03-04,United Kingdom,Gibraltar,1,0,0,1
2020-03-04,Latvia,NA,1,0,0,1
2020-03-04,Liechtenstein,NA,1,0,0,1
2020-03-04,Poland,NA,1,0,0,1
2020-03-04,Belarus,NA,6,0,0,6
2020-03-04,Denmark,Faroe Islands,1,0,0,1
2020-03-04,United Kingdom,Gibraltar,1,0,0,1
2020-03-04,Latvia,NA,1,0,0,1
2020-03-04,Liechtenstein,NA,1,0,0,1
2020-03-04,Belarus,NA,6,0,0,6
2020-03-04,Denmark,Faroe Islands,1,0,0,1
2020-03-04,United Kingdom,Gibraltar,1,0,0,1
2020-03-04,Latvia,NA,1,0,0,1
2020-03-04,Liechtenstein,NA,1,0,0,1
2020-03-04,Belarus,NA,6,0,0,6
2020-03-04,United Kingdom,Gibraltar,1,0,0,1
2020-03-04,Liechtenstein,NA,1,0,0,1
2020-03-04,United Kingdom,Gibraltar,1,0,0,1
2020-03-04,Liechtenstein,NA,1,0,0,1
2020-03-04,Liechtenstein,NA,1,0,0,1
2020-03-04,Liechtenstein,NA,1,0,0,1
2020-03-04,Liechtenstein,NA,1,0,0,1
2020-03-05,Italy,NA,3858,148,414,3296
2020-03-05,Germany,NA,482,0,16,466
2020-03-05,France,NA,377,6,12,359
2020-03-05,Spain,NA,259,3,2,254
2020-03-05,United Kingdom,NA,115,1,8,106
2020-03-05,Switzerland,NA,114,1,3,110
2020-03-05,Sweden,NA,94,0,0,94
2020-03-05,Norway,NA,87,0,0,87
2020-03-05,Netherlands,NA,82,0,0,82
2020-03-05,Belgium,NA,50,0,1,49
2020-03-05,Austria,NA,41,0,0,41
2020-03-05,Iceland,NA,34,0,0,34
2020-03-05,Greece,NA,31,0,0,31
2020-03-05,San Marino,NA,21,1,0,20
2020-03-05,Czechia,NA,12,0,0,12
2020-03-05,Finland,NA,12,0,1,11
2020-03-05,Portugal,NA,8,0,0,8
2020-03-05,Romania,NA,6,0,1,5
2020-03-05,Russia,NA,4,0,2,2
2020-03-05,Estonia,NA,3,0,0,3
2020-03-05,Bosnia and Herzegovina,NA,2,0,0,2
2020-03-05,Hungary,NA,2,0,0,2
2020-03-05,Slovenia,NA,2,0,0,2
2020-03-05,San Marino,NA,21,1,0,20
2020-03-05,Bosnia and Herzegovina,NA,2,0,0,2
2020-03-05,Hungary,NA,2,0,0,2
2020-03-06,Italy,NA,4636,197,523,3916
2020-03-06,Germany,NA,670,0,17,653
2020-03-06,France,NA,653,9,12,632
2020-03-06,Spain,NA,400,5,2,393
2020-03-06,Switzerland,NA,214,1,3,210
2020-03-06,United Kingdom,NA,163,2,8,153
2020-03-06,Netherlands,NA,128,1,0,127
2020-03-06,Belgium,NA,109,0,1,108
2020-03-06,Norway,NA,108,0,0,108
2020-03-06,Sweden,NA,101,0,0,101
2020-03-06,Austria,NA,55,0,0,55
2020-03-06,Greece,NA,45,0,0,45
2020-03-06,Iceland,NA,43,0,0,43
2020-03-06,Denmark,NA,23,0,1,22
2020-03-06,Czechia,NA,18,0,0,18
2020-03-06,Ireland,NA,18,0,0,18
2020-03-06,Finland,NA,15,0,1,14
2020-03-06,Portugal,NA,13,0,0,13
2020-03-06,Russia,NA,13,0,2,11
2020-03-06,Croatia,NA,11,0,0,11
2020-03-06,Estonia,NA,10,0,0,10
2020-03-06,Romania,NA,9,0,1,8
2020-03-06,Slovenia,NA,7,0,0,7
2020-03-06,Poland,NA,5,0,0,5
2020-03-06,North Macedonia,NA,3,0,0,3
2020-03-06,Luxembourg,NA,2,0,0,2
2020-03-06,Serbia,NA,1,0,0,1
2020-03-06,Slovakia,NA,1,0,0,1
2020-03-06,Vatican City,NA,1,0,0,1
2020-03-06,Denmark,NA,23,0,1,22
2020-03-06,Ireland,NA,18,0,0,18
2020-03-06,Finland,NA,15,0,1,14
2020-03-06,Russia,NA,13,0,2,11
2020-03-06,Estonia,NA,10,0,0,10
2020-03-06,Slovenia,NA,7,0,0,7
2020-03-06,Poland,NA,5,0,0,5
2020-03-06,North Macedonia,NA,3,0,0,3
2020-03-06,Luxembourg,NA,2,0,0,2
2020-03-06,Serbia,NA,1,0,0,1
2020-03-06,Slovakia,NA,1,0,0,1
2020-03-06,Vatican City,NA,1,0,0,1
2020-03-06,Estonia,NA,10,0,0,10
2020-03-06,North Macedonia,NA,3,0,0,3
2020-03-06,Serbia,NA,1,0,0,1
2020-03-06,Vatican City,NA,1,0,0,1
2020-03-06,Estonia,NA,10,0,0,10
2020-03-06,North Macedonia,NA,3,0,0,3
2020-03-06,Serbia,NA,1,0,0,1
2020-03-06,Vatican City,NA,1,0,0,1
2020-03-07,Italy,NA,5883,233,589,5061
2020-03-07,France,NA,949,11,12,926
2020-03-07,Germany,NA,799,0,18,781
2020-03-07,Spain,NA,500,10,30,460
2020-03-07,Switzerland,NA,268,1,3,264
2020-03-07,United Kingdom,NA,206,2,18,186
2020-03-07,Netherlands,NA,188,1,0,187
2020-03-07,Belgium,NA,169,0,1,168
2020-03-07,Sweden,NA,161,0,0,161
2020-03-07,Norway,NA,147,0,0,147
2020-03-07,Austria,NA,79,0,0,79
2020-03-07,Iceland,NA,50,0,0,50
2020-03-07,Greece,NA,46,0,0,46
2020-03-07,San Marino,NA,23,1,0,22
2020-03-07,Portugal,NA,20,0,0,20
2020-03-07,Czechia,NA,19,0,0,19
2020-03-07,Croatia,NA,12,0,0,12
2020-03-07,Romania,NA,9,0,3,6
2020-03-07,Hungary,NA,4,0,0,4
2020-03-07,Bosnia and Herzegovina,NA,3,0,0,3
2020-03-07,Malta,NA,3,0,0,3
2020-03-07,Iceland,NA,50,0,0,50
2020-03-07,Croatia,NA,12,0,0,12
